รหัส,หมวด,ความยาก,รอบที่,คำถาม,ผล,เหตุผล,เรียกเครื่องมือ,ข้อมูลที่ส่งให้เครื่องมือ,รอบที่เรียกเครื่องมือ,ความรู้ที่ค้นเจอ,เวลา_ms,คำตอบ,ฐานกฎหมาย,แหล่งอ้างอิง
"Q85","กฎหมายภาษี","ปานกลาง","1","รับเหมาก่อสร้างหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ฟรีแลนซ์และงานรับจ้าง เข้าประเภทไหน หักค่าใช้จ่ายเท่าไร | วิชาชีพอิสระ 40(6) และการรับเหมา 40(7)","1686","การหักค่าใช้จ่ายสำหรับเงินได้จากการรับเหมาก่อสร้างตามมาตรา 40(7) สามารถหักค่าใช้จ่ายแบบเหมาได้ร้อยละ 60 ของเงินได้ค่ะ เงื่อนไขสำคัญคือผู้รับเหมาต้องเป็นผู้ลงทุนจัดหาสัมภาระในส่วนสำคัญนอกจากเครื่องมือด้วย หากไม่ได้ลงทุนจัดหาสัมภาระเองจะถือเป็นเงินได้ประเภทอื่นที่หักค่าใช้จ่ายได้น้อยกว่าค่ะ ทั้งนี้ คุณสามารถเลือกหักค่าใช้จ่ายตามจริงได้หากมีหลักฐานเอกสารประกอบครบถ้วนและถูกต้องตามที่กฎหมายกำหนดค่ะ 🏗️","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q86","กฎหมายภาษี","ปานกลาง","1","วิชาชีพอิสระด้านกฎหมายหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ฟรีแลนซ์และงานรับจ้าง เข้าประเภทไหน หักค่าใช้จ่ายเท่าไร | วิชาชีพอิสระ 40(6) และการรับเหมา 40(7)","1452","เงินได้จากวิชาชีพอิสระด้านกฎหมายตามมาตรา 40(6) สามารถหักค่าใช้จ่ายแบบเหมาได้ร้อยละ 30 ของเงินได้ค่ะ ทั้งนี้ คุณสามารถเลือกหักค่าใช้จ่ายตามจริงได้หากมีหลักฐานค่าใช้จ่ายที่เกี่ยวข้องครบถ้วนและสามารถพิสูจน์ได้ค่ะ ⚖️","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q87","กฎหมายภาษี","ยาก","1","การประกอบโรคศิลปะหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ฟรีแลนซ์และงานรับจ้าง เข้าประเภทไหน หักค่าใช้จ่ายเท่าไร | การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2) | การหักค่าใช้จ่ายค่าลิขสิทธิ์และกู๊ดวิลล์ 40(3)","1892","การประกอบโรคศิลปะตามมาตรา 40(6) สามารถหักค่าใช้จ่ายแบบเหมาได้ในอัตราร้อยละ 60 ของเงินได้ค่ะ ทั้งนี้ ผู้มีเงินได้สามารถเลือกหักค่าใช้จ่ายตามความจำเป็นและสมควรตามจริงได้ หากมีหลักฐานประกอบที่ครบถ้วนและพิสูจน์ได้ค่ะ 🩺","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q88","กฎหมายภาษี","ปานกลาง","1","อัตราภาษีสูงสุดของบุคคลธรรมดาคือเท่าไหร่","ผ่าน","ครบ","-","","0","ฐานภาษีและอัตราภาษีเงินได้บุคคลธรรมดา ปี 2567 | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได | อัตราภาษีหัก ณ ที่จ่ายที่พบบ่อยสำหรับบุคคลธรรมดา","1354","อัตราภาษีเงินได้บุคคลธรรมดาสูงสุดอยู่ที่ร้อยละ 35 สำหรับผู้ที่มีเงินได้สุทธิตั้งแต่ 5,000,001 บาทขึ้นไปค่ะ 📈","บัญชีอัตราภาษีเงินได้","S2"
"Q89","กฎหมายภาษี","ปานกลาง","1","เงินได้สุทธิเท่าไหร่แรกที่ได้รับยกเว้นภาษี","ผ่าน","ครบ","-","","0","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได","1192","เงินได้สุทธิ 150,000 บาทแรกได้รับยกเว้นภาษีค่ะ ตามบัญชีอัตราภาษีเงินได้บุคคลธรรมดา เงินได้สุทธิส่วนที่ไม่เกิน 150,000 บาท จะได้รับยกเว้นภาษีในอัตราร้อยละ 0 ค่ะ ภาษีจะเริ่มคำนวณตั้งแต่นาทีที่เงินได้สุทธิเกิน 150,000 บาทขึ้นไปตามขั้นบันไดค่ะ ⚖️","บัญชีอัตราภาษีเงินได้","S2"
"Q90","กฎหมายภาษี","ยาก","1","อายุ 65 ปีขึ้นไปได้รับยกเว้นเงินได้เท่าไหร่","ผ่าน","ครบ","calculate_thai_personal_income_tax","{""income"":{""salary"":190000}}","1","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี","2107","ผู้ที่มีอายุ 65 ปีขึ้นไปจะได้รับสิทธิยกเว้นเงินได้พึงประเมินจำนวน 190,000 บาทต่อปีค่ะ - เงินได้ที่ได้รับยกเว้นนี้เป็นไปตามมาตรา 42 แห่งประมวลรัษฎากร - หากคุณมีเงินได้ไม่เกิน 190,000 บาทต่อปี จะไม่มีภาษีที่ต้องชำระค่ะ - ข้อมูลนี้เป็นการคำนวณเบื้องต้นเพื่อประกอบการวางแผนภาษีเท่านั้นค่ะ 👵✨","กฎกระทรวง ฉบับที่ 126","S8"
"Q91","กฎหมายภาษี","ยาก","1","เงินปันผลถูกหักภาษี ณ ที่จ่ายกี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ดอกเบี้ยและเงินปันผล 40(4) กับการเลือกเสียภาษีสุดท้าย | ไม่ได้รับหนังสือรับรองหักภาษี ณ ที่จ่าย 50 ทวิ | การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน","1478","เงินปันผลจากบริษัทไทยถูกหักภาษี ณ ที่จ่ายในอัตราร้อยละ 10 ค่ะ โดยผู้มีเงินได้สามารถเลือกให้ภาษีที่ถูกหักไว้นี้เป็นภาษีสุดท้ายได้ หรือจะนำมารวมคำนวณภาษีตอนสิ้นปีเพื่อขอเครดิตภาษีเงินปันผลก็ได้ค่ะ 📊","ประมวลรัษฎากร มาตรา 50","S9"
"Q92","กฎหมายภาษี","ยาก","1","ดอกเบี้ยเงินฝากถูกหักภาษี ณ ที่จ่ายกี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ดอกเบี้ยและเงินปันผล 40(4) กับการเลือกเสียภาษีสุดท้าย | ไม่ได้รับหนังสือรับรองหักภาษี ณ ที่จ่าย 50 ทวิ | การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน","1409","ดอกเบี้ยเงินฝากธนาคารทั่วไปถูกหักภาษี ณ ที่จ่ายในอัตราร้อยละ 15 ค่ะ ทั้งนี้ ดอกเบี้ยเงินฝากออมทรัพย์ที่ได้รับรวมทั้งปีไม่เกิน 20,000 บาท จะได้รับยกเว้นภาษีค่ะ หากมีข้อสงสัยเพิ่มเติมเกี่ยวกับภาษีเงินได้บุคคลธรรมดา สอบถามได้นะคะ 🏦","ประมวลรัษฎากร มาตรา 50","S9"
"Q93","กฎหมายภาษี","ยาก","1","กำไรจากคริปโตเป็นเงินได้ประเภทไหน","ผ่าน","ครบ","-","","0","ภาษีคริปโตเคอร์เรนซีและโทเคนดิจิทัล","4254","กำไรจากการโอนคริปโตเคอร์เรนซีหรือโทเคนดิจิทัล ถือเป็นเงินได้พึงประเมินตามมาตรา 40(4)(ฌ) แห่งประมวลรัษฎากรค่ะ โดยคำนวณจากส่วนที่ตีราคาเป็นเงินได้เกินกว่าเงินลงทุน ซึ่งต้องนำมารวมคำนวณภาษีเงินได้บุคคลธรรมดาตอนสิ้นปีภาษีค่ะ 📈","ประมวลรัษฎากร มาตรา 40(4)(ฌ)","S6"
"Q94","กฎหมายภาษี","ยาก","1","ขายหุ้นในตลาดหลักทรัพย์ต้องเสียภาษีไหม","ผ่าน","ครบ","-","","0","กำไรจากการขายหุ้นและกองทุนรวม | ผู้มีเงินได้ถึงแก่ความตายและกองมรดก | ขอเลขประจำตัวผู้เสียภาษีอากร","1444","กำไรจากการขายหุ้นในตลาดหลักทรัพย์แห่งประเทศไทยผ่านบริษัทหลักทรัพย์ ได้รับยกเว้นภาษีเงินได้บุคคลธรรมดาค่ะ ตามประมวลรัษฎากร มาตรา 42(17) และกฎกระทรวง ฉบับที่ 126 ค่ะ 📈","กฎกระทรวง ฉบับที่ 126","S8"
"Q95","เงินได้เฉพาะกรณี","ยาก","1","เงินชดเชยจากการถูกเลิกจ้างได้รับยกเว้นภาษีเท่าไหร่","ผ่าน","ครบ","-","","0","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | เงินชดเชยจากการถูกเลิกจ้าง | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได","2550","เงินชดเชยจากการถูกเลิกจ้างได้รับยกเว้นภาษีเฉพาะส่วนที่ไม่เกินค่าจ้างของการทำงาน 300 วันสุดท้าย และต้องไม่เกิน 300,000 บาทค่ะ - ส่วนที่เกินจากเกณฑ์ดังกล่าวจะต้องนำมารวมคำนวณภาษีเงินได้บุคคลธรรมดาตามปกติ - การยกเว้นนี้ใช้เฉพาะกรณีถูกเลิกจ้างตามกฎหมายคุ้มครองแรงงานเท่านั้น ไม่รวมถึงกรณีลาออกเองหรือเกษียณอายุค่ะ ⚖️","กฎกระทรวง ฉบับที่ 126 ข้อ 2(51)","S8"
"Q96","เงินได้เฉพาะกรณี","ยาก","1","เงินก้อนจากนายจ้างเพราะออกจากงาน ต้องทำงานกี่ปีถึงแยกคำนวณได้","ผ่าน","ครบ","-","","0","เงินที่นายจ้างจ่ายครั้งเดียวเพราะเหตุออกจากงานและใบแนบ | เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | ตัวอย่างการคำนวณภาษีเงินเดือน","1235","การเลือกแยกคำนวณภาษีสำหรับเงินก้อนที่ได้รับจากนายจ้างเพราะเหตุออกจากงาน จะต้องทำงานกับนายจ้างรายนั้นมาแล้วไม่น้อยกว่า 5 ปีค่ะ หากทำงานไม่ถึง 5 ปี จะต้องนำเงินก้อนดังกล่าวไปรวมคำนวณกับเงินได้ประเภทอื่นตามปกติค่ะ ทั้งนี้ควรตรวจสอบรายละเอียดเพิ่มเติมกับฝ่ายบุคคลของนายจ้างหรือกรมสรรพากรเพื่อความถูกต้องก่อนยื่นแบบนะคะ ภาษีเป็นเรื่องสำคัญค่ะ 💡","ประมวลรัษฎากร มาตรา 48(5)","S2"
"Q97","เงินได้เฉพาะกรณี","ปานกลาง","1","ถูกรางวัลสลากกินแบ่งรัฐบาลต้องเสียภาษีไหม","ผ่าน","ครบ","-","","0","รางวัล การชิงโชค และสลากกินแบ่งรัฐบาล | ภาษีคริปโตเคอร์เรนซีและโทเคนดิจิทัล","7644","รางวัลสลากกินแบ่งรัฐบาลได้รับยกเว้นภาษีเงินได้บุคคลธรรมดาค่ะ ไม่ต้องนำมารวมคำนวณภาษีประจำปีและไม่ต้องเสียภาษีเงินได้ค่ะ 🎫","ประมวลรัษฎากร มาตรา 42(11)","S6"
"Q98","เงินได้เฉพาะกรณี","ปานกลาง","1","รางวัลจากการชิงโชคถูกหักภาษี ณ ที่จ่ายกี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","รางวัล การชิงโชค และสลากกินแบ่งรัฐบาล | ไม่ได้รับหนังสือรับรองหักภาษี ณ ที่จ่าย 50 ทวิ | การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน","1530","รางวัลจากการชิงโชคต้องถูกหักภาษี ณ ที่จ่ายในอัตราร้อยละ 5 ค่ะ โดยถือเป็นเงินได้ตามมาตรา 40(8) ซึ่งผู้รับเงินรางวัลต้องนำมารวมคำนวณภาษีตอนยื่นแบบแสดงรายการภาษีเงินได้บุคคลธรรมดาประจำปีด้วยค่ะ 🎁","คำสั่งกรมสรรพากรที่ ท.ป.4/2528","S9"
"Q99","เงินได้เฉพาะกรณี","ปานกลาง","1","รับมรดกต้องเสียภาษีเงินได้ไหม","ผ่าน","ครบ","-","","0","รับมรดกได้รับยกเว้นภาษีเงินได้ ตามมาตรา 42(10) | ภาษีการรับมรดกและภาษีการรับให้","1680","การรับมรดกได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษีเงินได้บุคคลธรรมดาตามประมวลรัษฎากร มาตรา 42(10) ค่ะ - ไม่ว่ามรดกจะมีมูลค่าเท่าใด ผู้รับมรดกไม่ต้องนำไปกรอกในแบบแสดงรายการภาษีเงินได้บุคคลธรรมดา - อย่างไรก็ตาม หากมรดกนั้นมีมูลค่าเกิน 100 ล้านบาท อาจเข้าข่ายต้องเสียภาษีการรับมรดก ซึ่งเป็นภาษีคนละฉบับกับภาษีเงินได้ค่ะ - เงินได้ที่เกิดขึ้นจากทรัพย์มรดกหลังจากได้รับมาแล้ว เช่น ค่าเช่าบ้านมรดก ถือเป็นเงินได้ที่ต้องนำมาคำนวณภาษีตามปกติค่ะ 🏠","ประมวลรัษฎากร มาตรา 42(10)","S6"
"Q100","เงินได้เฉพาะกรณี","ยาก","1","รายได้จาก YouTube เป็นเงินได้ประเภทไหน","ผ่าน","ครบ","-","","0","รายได้จากออนไลน์ ยูทูบ ติ๊กต็อก และการรับรีวิว | ขั้นตอนการยื่นภาษีออนไลน์ที่เว็บไซต์กรมสรรพากร","1433","รายได้จาก YouTube มักถือเป็นเงินได้พึงประเมินตามมาตรา 40(8) ค่ะ - เป็นเงินได้จากการพาณิชย์หรือการประกอบธุรกิจ ซึ่งสามารถหักค่าใช้จ่ายได้ตามจริงหรือตามอัตราเหมาตามประเภทกิจการที่กฎหมายกำหนด - ทั้งนี้ การจัดประเภทเงินได้ขึ้นอยู่กับลักษณะการทำงานจริง หากมีข้อสงสัยเพิ่มเติมแนะนำให้ตรวจสอบกับกรมสรรพากรโดยตรงค่ะ 📊","ประมวลรัษฎากร มาตรา 40(8)","S6"
"Q101","เงินได้เฉพาะกรณี","ยาก","1","อยู่ในประเทศไทยกี่วันถึงถือเป็นผู้อยู่ในประเทศไทย","ผ่าน","ครบ","-","","0","เงินได้จากต่างประเทศและถิ่นที่อยู่ทางภาษี | กำไรจากการขายหุ้นและกองทุนรวม | ชาวต่างชาติที่ทำงานในประเทศไทย","1284","ตามประมวลรัษฎากร มาตรา 41 กำหนดว่าผู้ที่อยู่ในประเทศไทยรวมกันตั้งแต่ 180 วันขึ้นไปในปีภาษีนั้น ถือเป็นผู้อยู่ในประเทศไทยค่ะ ภาษีเงินได้บุคคลธรรมดาเป็นเรื่องที่ซับซ้อน หากมีข้อสงสัยเพิ่มเติมสามารถสอบถามได้นะคะ 🇹🇭","ประมวลรัษฎากร มาตรา 41","S11"
"Q102","เงินได้เฉพาะกรณี","ยาก","1","ดอกเบี้ยเงินฝากออมทรัพย์ได้รับยกเว้นภาษีไม่เกินเท่าไหร่","ผ่าน","ครบ","-","","0","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | รับมรดกได้รับยกเว้นภาษีเงินได้ ตามมาตรา 42(10)","1522","ดอกเบี้ยเงินฝากออมทรัพย์ธนาคารในประเทศที่ได้รับยกเว้นภาษีคือไม่เกิน 20,000 บาทต่อปีค่ะ ตามประมวลรัษฎากร มาตรา 42 เงินได้ส่วนนี้ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษีเงินได้บุคคลธรรมดาค่ะ 🏦","ประมวลรัษฎากร มาตรา 42(8)","S6"
"Q103","ภาษีประเภทอื่น","ปานกลาง","1","รายรับเท่าไหร่ต้องจดทะเบียนภาษีมูลค่าเพิ่ม","ผ่าน","ครบ","-","","0","ภาษีมูลค่าเพิ่ม VAT อัตราและเกณฑ์จดทะเบียน | สรุปแบบแสดงรายการภาษีทุกชนิดและหน้าที่ของแต่ละแบบ","1565","ผู้ประกอบการที่มีรายรับจากการขายสินค้าหรือให้บริการเกิน 1,800,000 บาทต่อปี มีหน้าที่ต้องจดทะเบียนภาษีมูลค่าเพิ่มภายใน 30 วันนับแต่วันที่รายรับเกินเกณฑ์ค่ะ ทั้งนี้ เรื่องภาษีมูลค่าเพิ่มอยู่นอกขอบเขตการคำนวณของระบบ หากต้องการข้อมูลเพิ่มเติมหรือตรวจสอบรายละเอียด สามารถติดต่อกรมสรรพากรได้ที่สายด่วน 1161 หรือเว็บไซต์ rd.go.th ค่ะ ภาษีประเภทอื่นที่นอกเหนือจากภาษีเงินได้บุคคลธรรมดา ดิฉันสามารถให้ข้อมูลเบื้องต้นได้ตามนี้ค่ะ 📑","ประมวลรัษฎากร มาตรา 85/1","S9"
"Q104","ภาษีประเภทอื่น","ปานกลาง","1","อัตราภาษีเงินได้นิติบุคคลทั่วไปเท่าไหร่","ผ่าน","ครบ","-","","0","ภาษีเงินได้นิติบุคคลและสิทธิประโยชน์ของ SME | ฐานภาษีและอัตราภาษีเงินได้บุคคลธรรมดา ปี 2567 | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได","1416","อัตราภาษีเงินได้นิติบุคคลทั่วไปคือร้อยละ 20 ของกำไรสุทธิค่ะ สำหรับการคำนวณภาษีเงินได้บุคคลธรรมดา ดิฉันสามารถช่วยเหลือคุณได้ค่ะ ภาษีเงินได้นิติบุคคลเป็นคนละส่วนกับภาษีเงินได้บุคคลธรรมดา หากคุณมีข้อสงสัยเกี่ยวกับภาษีเงินได้บุคคลธรรมดา สามารถสอบถามเพิ่มเติมได้เลยนะคะ ภาษีเป็นเรื่องใกล้ตัวค่ะ 📈","ประมวลรัษฎากร หมวด 3 ส่วน 3","S9"
"Q105","ภาษีประเภทอื่น","ยาก","1","บริษัท SME กำไรสุทธิไม่เกินเท่าไหร่ได้รับยกเว้นภาษี","ผ่าน","ครบ","-","","0","ภาษีเงินได้นิติบุคคลและสิทธิประโยชน์ของ SME | เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี","1353","บริษัท SME ที่มีกำไรสุทธิไม่เกิน 300,000 บาทต่อรอบระยะเวลาบัญชี จะได้รับยกเว้นภาษีเงินได้นิติบุคคลค่ะ ทั้งนี้ต้องมีเงื่อนไขคือ มีทุนจดทะเบียนที่ชำระแล้วไม่เกิน 5,000,000 บาท และมีรายได้จากการขายสินค้าและให้บริการไม่เกิน 30,000,000 บาทในรอบระยะเวลาบัญชีนั้นๆ ด้วยค่ะ 🏢","พระราชกฤษฎีกาว่าด้วยการลดอัตราและยกเว้นรัษฎากร","S9"
"Q106","ภาษีประเภทอื่น","ปานกลาง","1","ภาษีที่ดินและสิ่งปลูกสร้างใครเป็นผู้จัดเก็บ","ผ่าน","ครบ","-","","0","ภาษีที่ดินและสิ่งปลูกสร้าง | ค่าฝากครรภ์และค่าคลอดบุตร | ค่าลดหย่อนบุตรและบุตรคนที่สองเป็นต้นไป","1396","ภาษีที่ดินและสิ่งปลูกสร้างจัดเก็บโดยองค์กรปกครองส่วนท้องถิ่น เช่น สำนักงานเขต เทศบาล หรือองค์การบริหารส่วนตำบลที่ทรัพย์สินนั้นตั้งอยู่ค่ะ ไม่ใช่กรมสรรพากรค่ะ 🏢","พระราชบัญญัติภาษีที่ดินและสิ่งปลูกสร้าง พ.ศ. 2562","S9"
"Q107","ภาษีประเภทอื่น","ยาก","1","ภาษีมรดกเก็บจากมูลค่าเกินเท่าไหร่","ผ่าน","ครบ","-","","0","ภาษีการรับมรดกและภาษีการรับให้ | ผู้มีเงินได้ถึงแก่ความตายและกองมรดก","1432","ภาษีการรับมรดกจะจัดเก็บจากมูลค่าทรัพย์สินมรดกเฉพาะส่วนที่เกิน 100,000,000 บาทต่อเจ้ามรดกหนึ่งรายค่ะ โดยทรัพย์สินที่ต้องเสียภาษี ได้แก่ อสังหาริมทรัพย์ หลักทรัพย์ เงินฝาก ยานพาหนะที่จดทะเบียน และทรัพย์สินทางการเงินอื่นตามที่กฎหมายกำหนดค่ะ 🏛️","พระราชบัญญัติภาษีการรับมรดก พ.ศ. 2558","S9"
"Q108","ภาษีประเภทอื่น","ยาก","1","กรมสรรพากรจัดเก็บภาษีอะไรบ้าง","ผ่าน","ครบ","-","","0","ภาพรวมระบบภาษีของประเทศไทยและหน่วยงานที่รับผิดชอบ","3574","กรมสรรพากรจัดเก็บภาษีตามประมวลรัษฎากรทั้งหมด 5 ประเภท ได้แก่ ภาษีเงินได้บุคคลธรรมดา ภาษีเงินได้นิติบุคคล ภาษีมูลค่าเพิ่ม ภาษีธุรกิจเฉพาะ และอากรแสตมป์ รวมถึงภาษีการรับมรดกตามกฎหมายเฉพาะค่ะ ภาษีประเภทอื่นนอกเหนือจากนี้จะอยู่ในความดูแลของหน่วยงานอื่น เช่น กรมสรรพสามิต กรมศุลกากร หรือองค์กรปกครองส่วนท้องถิ่นค่ะ ภาษีที่ระบบนี้สามารถช่วยคำนวณและให้คำปรึกษาได้คือภาษีเงินได้บุคคลธรรมดาค่ะ ภาษีเงินได้บุคคลธรรมดาเป็นภาษีที่ประชาชนทั่วไปเกี่ยวข้องมากที่สุดค่ะ","ประมวลรัษฎากร","S9"
"Q109","ขั้นตอนปฏิบัติ","ยาก","1","ไม่เห็นด้วยกับการประเมินภาษี ต้องอุทธรณ์ภายในกี่วัน","ผ่าน","ครบ","-","","0","ถูกเรียกตรวจสอบและการอุทธรณ์การประเมิน | เงินได้จากต่างประเทศและถิ่นที่อยู่ทางภาษี","1581","หากไม่เห็นด้วยกับการประเมินภาษี คุณต้องยื่นอุทธรณ์ภายใน 30 วันนับแต่วันที่ได้รับหนังสือแจ้งการประเมินค่ะ - การยื่นอุทธรณ์ต้องใช้แบบ ภ.ส.6 ยื่น ณ สำนักงานสรรพากรพื้นที่ที่ออกหนังสือแจ้ง - กำหนดเวลา 30 วันเป็นกำหนดเวลาเด็ดขาด หากเกินกว่านี้จะเสียสิทธิในการอุทธรณ์ค่ะ - การอุทธรณ์ไม่ทำให้การชำระภาษีหยุดลงโดยอัตโนมัติ ควรปรึกษาผู้เชี่ยวชาญหรือติดต่อกรมสรรพากร 1161 เพื่อดำเนินการเรื่องทุเลาการชำระภาษีเพิ่มเติมค่ะ ⚖️","ประมวลรัษฎากร มาตรา 30","S12"
"Q110","ขั้นตอนปฏิบัติ","ปานกลาง","1","นายจ้างไม่ออกใบ 50 ทวิ ให้ ต้องทำอย่างไร","ผ่าน","ครบ","-","","0","ไม่ได้รับหนังสือรับรองหักภาษี ณ ที่จ่าย 50 ทวิ | หนังสือรับรองและแบบคำร้องที่ผู้เสียภาษีต้องรู้จัก","1619","กรณีไม่ได้รับหนังสือรับรองการหักภาษี ณ ที่จ่าย หรือใบ 50 ทวิ คุณสามารถดำเนินการได้ดังนี้ค่ะ - ทวงถามจากนายจ้างโดยตรง เพราะเป็นหน้าที่ตามกฎหมายที่นายจ้างต้องออกให้ภายในวันที่ 15 กุมภาพันธ์ของปีถัดไป - ตรวจสอบข้อมูลการหักภาษีผ่านระบบ My Tax Account ที่เว็บไซต์ rd.go.th ซึ่งรวบรวมข้อมูลที่นายจ้างนำส่งกรมสรรพากรไว้แล้ว - หากยังไม่ได้รับ ให้แจ้งสำนักงานสรรพากรพื้นที่ที่นายจ้างตั้งอยู่เพื่อดำเนินการตามกฎหมาย - แม้ไม่ได้รับใบ 50 ทวิ คุณยังมีหน้าที่ต้องยื่นแบบแสดงรายการภาษีให้ตรงตามกำหนดเวลาค่ะ ภาษี 1161 🔍","ประมวลรัษฎากร มาตรา 50 ทวิ","S9"
"Q111","ขั้นตอนปฏิบัติ","ง่าย","1","เลขประจำตัวผู้เสียภาษีของคนไทยคือเลขอะไร","ผ่าน","ครบ","-","","0","ขอเลขประจำตัวผู้เสียภาษีอากร | หนังสือรับรองและแบบคำร้องที่ผู้เสียภาษีต้องรู้จัก","1932","สำหรับบุคคลธรรมดาสัญชาติไทย เลขประจำตัวผู้เสียภาษีอากรคือเลขประจำตัวประชาชน 13 หลักบนบัตรประชาชนของคุณค่ะ สามารถใช้เลขนี้ในการยื่นแบบและติดต่อกรมสรรพากรได้ทันทีโดยไม่ต้องขอเลขใหม่ค่ะ ภาษีเป็นเรื่องใกล้ตัว สอบถามข้อมูลเพิ่มเติมได้ที่สายด่วนกรมสรรพากร 1161 ค่ะ ภาษีเป็นเรื่องใกล้ตัว สอบถามข้อมูลเพิ่มเติมได้ที่สายด่วนกรมสรรพากร 1161 ค่ะ 📄","ประมวลรัษฎากร มาตรา 3 เอกาทศ","S9"
"Q112","ขั้นตอนปฏิบัติ","ปานกลาง","1","ขอคืนภาษีให้ได้เงินเร็วที่สุดต้องทำอย่างไร","ผ่าน","ครบ","-","","0","วิธีขอคืนภาษีและระยะเวลาที่ได้รับเงิน | ยื่นขอคืนภาษีแล้วเงินยังไม่เข้า | การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน","1601","การขอคืนภาษีให้ได้เงินเร็วที่สุดมีวิธีปฏิบัติดังนี้ค่ะ - ผูกบัญชีพร้อมเพย์ด้วยเลขประจำตัวประชาชนไว้ก่อนยื่นแบบ เพราะเป็นช่องทางที่กรมสรรพากรโอนเงินคืนได้รวดเร็วที่สุดค่ะ - ยื่นแบบแสดงรายการภาษีผ่านช่องทางออนไลน์ที่เว็บไซต์ rd.go.th ค่ะ - หากกรมสรรพากรขอเอกสารเพิ่มเติม ให้รีบจัดส่งเอกสารผ่านระบบออนไลน์โดยเร็วที่สุด เพราะระยะเวลาที่รอเอกสารจะไม่ถูกนับรวมในระยะเวลาพิจารณาค่ะ - ตรวจสอบสถานะการคืนภาษีได้ที่เมนูสอบถามข้อมูลการขอคืนภาษีบนเว็บไซต์กรมสรรพากรค่ะ 💸","เว็บไซต์กรมสรรพากร","S9"
"Q113","นอกขอบเขต","ง่าย","1","แนะนำร้านอาหารอร่อยแถวนี้หน่อย","ผ่าน","ครบ","-","","0","ภาษีธุรกิจเฉพาะและการขายอสังหาริมทรัพย์ | เงินได้จากธุรกิจและการพาณิชย์ 40(8)","1329","ขออภัยค่ะ ดิฉันเป็นผู้ช่วยที่ปรึกษาด้านภาษีเงินได้บุคคลธรรมดา จึงไม่สามารถแนะนำร้านอาหารได้ค่ะ หากคุณมีคำถามเกี่ยวกับการคำนวณภาษีเงินได้บุคคลธรรมดา สามารถสอบถามดิฉันได้เลยนะคะ ภาษีเป็นเรื่องใกล้ตัวค่ะ 📈","ไม่มี เป็นคำถามนอกขอบเขตของระบบ",""
"Q114","นอกขอบเขต","ง่าย","1","ช่วยเขียนโค้ด Python ให้หน่อย","ผ่าน","ครบ","-","","0","สรุปแบบแสดงรายการภาษีทุกชนิดและหน้าที่ของแต่ละแบบ | หนังสือรับรองและแบบคำร้องที่ผู้เสียภาษีต้องรู้จัก","1462","ขออภัยค่ะ ระบบนี้ถูกออกแบบมาเพื่อเป็นที่ปรึกษาด้านภาษีเงินได้บุคคลธรรมดาของไทยเท่านั้น หากคุณมีข้อสงสัยเกี่ยวกับการคำนวณภาษีหรือสิทธิประโยชน์ทางภาษี สามารถสอบถามเข้ามาได้เลยนะคะ ภาษีเป็นเรื่องใกล้ตัวที่ช่วยให้เราวางแผนการเงินได้ดีขึ้นค่ะ 💸","ไม่มี เป็นคำถามนอกขอบเขตของระบบ",""
