รหัส,หมวด,ความยาก,รอบที่,คำถาม,ผล,เหตุผล,เรียกเครื่องมือ,ข้อมูลที่ส่งให้เครื่องมือ,รอบที่เรียกเครื่องมือ,ความรู้ที่ค้นเจอ,เวลา_ms,คำตอบ,ฐานกฎหมาย,แหล่งอ้างอิง
"Q11","บทลงโทษ","ปานกลาง","1","ยื่นภาษีช้า 3 เดือน มีภาษีค้างชำระ 10,000 บาท ต้องเสียเงินเพิ่มและค่าปรับเท่าไหร่","ผ่าน","พบ 2,450","calculate_late_filing_penalty","{""taxDue"":10000,""monthsLate"":3}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า | เงินเพิ่มร้อยละ 1.5 ต่อเดือนและเพดานตามมาตรา 27","34879","คุณภาษีแจ้งยินดีค่ะ ผู้ทดสอบระบบ เรียนมาด้วยความตั้งใจมากเลยนะคะ 😊 ภาษีที่ต้องชำระเพิ่มเติมคือ 2,450 บาทค่ะ ประกอบด้วย - เงินเพิ่ม 450 บาท (อัตรา 1.5% ต่อเดือน ล่าช้า 3 เดือน) - ค่าปรับ 2,000 บาท (ยื่นเกินกำหนดเกิน 7 วัน) รวมทั้งสิ้นพร้อมภาษีค้างชำระ 12,450 บาท ข้อมูลอ้างอิงจากประมวลรัษฎากร มาตรา 27 และมาตรา 35 คำเตือนเพิ่มเติมคือ ค่าปรับเป็นอำนาจของเจ้าพนักงานประเมิน อาจเปลี่ยนแปลงได้ กรุณาตรวจสอบกับสำนักงานสรรพากรพื้นที่อีกครั้งนะคะ อยากทราบข้อมูลเพิ่มเติมเกี่ยวกับการวางแผนภาษีหรือไม่คะ?","ประมวลรัษฎากร มาตรา 27 (เงินเพิ่ม 1.5% ต่อเดือน) และมาตรา 35 (ค่าปรับไม่เกิน 2,000 บาท)","S7 S6"
"Q12","บทลงโทษ","ปานกลาง","1","ภาษีค้างชำระ 50,000 บาท ยื่นช้า 6 เดือน ต้องจ่ายเพิ่มเท่าไหร่","ผ่าน","พบ 6,500","calculate_late_filing_penalty","{""taxDue"":50000,""monthsLate"":6}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า | บทลงโทษการฝ่าฝืนกฎหมายภาษี","33642","ภาษีค้างชำระ 50,000 บาท ยื่นช้า 6 เดือน ต้องจ่ายเพิ่มรวม 6,500 บาทค่ะ รายละเอียด: - เงินเพิ่ม: 4,500 บาท (อัตรา 1.5% ต่อเดือน × 6 เดือน) - ค่าปรับ: 2,000 บาท (ยื่นล่าช้าเกินกำหนดเกิน 7 วัน) - รวมที่ต้องชำระเพิ่ม: 6,500 บาท - รวมทั้งสิ้นพร้อมภาษี: 56,500 บาท ข้อมูลอ้างอิงจากประมวลรัษฎากร มาตรา 27 และมาตรา 35 คำเตือน: ค่าปรับเป็นอำนาจของเจ้าพนักงานประเมิน กรุณาตรวจสอบกับสำนักงานสรรพากรพื้นที่หรือสายด่วน 1161 เพื่อยืนยันตัวเลข คุณเคยเจอปัญหาเรื่องการยื่นแบบล่าช้าไหมคะ?","ประมวลรัษฎากร มาตรา 27 และมาตรา 35","S7 S6"
"Q13","บทลงโทษ","ยาก","1","ภาษีค้าง 5,000 บาท ยื่นเกินกำหนดไป 5 วัน ต้องเสียเท่าไหร่","ผ่าน","พบ 1,075","calculate_late_filing_penalty","{""taxDue"":5000,""daysLate"":5}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า | บทลงโทษการฝ่าฝืนกฎหมายภาษี","27647","ภาษีค้างชำระรวมทั้งสิ้น 6,075 บาทค่ะ เงินเพิ่ม 75 บาท จากอัตรา 1.5% ต่อเดือน (ใช้เวลาประมาณ 1 เดือนจาก 5 วัน) ค่าปรับ 1,000 บาท เนื่องจากยื่นล่าช้าไม่เกิน 7 วันตามแนวปฏิบัติของกรมสรรพากร รวมทั้งสิ้นต้องชำระเพิ่มอีก 1,075 บาท คำเตือน: ค่าปรับอาจแตกต่างกันไปตามเจ้าพนักงานประเมิน กรุณาตรวจสอบกับสำนักงานสรรพากรพื้นที่หรือสายด่วน 1161 เพื่อยืนยันความถูกต้อง มีอะไรเพิ่มเติมไหมคะ?","ประมวลรัษฎากร มาตรา 27 (เศษของเดือนนับเป็นหนึ่งเดือน) และมาตรา 35","S7 S6"
"Q14","บทลงโทษ","ยาก","1","เงินเพิ่มกรณียื่นภาษีล่าช้ามีเพดานสูงสุดหรือไม่","ผ่าน","ครบ","-","","0","เงินเพิ่มร้อยละ 1.5 ต่อเดือนและเพดานตามมาตรา 27 | ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า","25507","ใช่ครับ เงินเพิ่มกรณียื่นภาษีล่าช้ามีเพดานสูงสุดตามกฎหมายค่ะ เงินเพิ่มนี้คำนวณจากอัตรา 1.5% ต่อเดือนหรือเศษของเดือนของภาษีที่ต้องชำระ แต่จะไม่เกินจำนวนภาษีที่ต้องชำระจริง ๆ เท่ากันค่ะ ตัวอย่างเช่น หากคุณมีภาษีค้างชำระ 10,000 บาท และล่าช้าไป 100 เดือน เงินเพิ่มจะคำนวณได้สูงสุดแค่ 10,000 บาทเท่านั้น เพราะกฎหมายจำกัดไว้ว่า ""ไม่เกินจำนวนภาษีที่ต้องชำระ"" ค่ะ หากต้องการทราบเงินเพิ่มจริง ๆ กับรายละเอียดอื่น ๆ เช่น เงินค้างภาษีหรือระยะเวลาล่าช้า ก็สามารถแจ้งมาได้เลยนะคะ 😊","ประมวลรัษฎากร มาตรา 27 วรรคท้าย กำหนดว่าเงินเพิ่มต้องไม่เกินจำนวนภาษีที่ต้องเสีย","S6"
"Q15","สิทธิ์ลดหย่อน","ง่าย","1","ค่าลดหย่อนส่วนตัวได้เท่าไหร่","ผ่าน","ครบ","-","","0","ค่าลดหย่อนส่วนตัวและครอบครัว ปี 2567 | ค่าลดหย่อนกองทุนและประกัน ปี 2567 | ค่าลดหย่อนนโยบายรัฐ ปี 2567","46681","ค่าลดหย่อนส่วนตัวตามประมวลรัษฎากร มาตรา 47 ปี 2567 มีดังนี้ค่ะ - ส่วนตัว: - ผู้มีเงินได้ (ตัวเอง): 60,000 บาท - คู่สมรส (ไม่มีเงินได้): 60,000 บาท - บุตร: - บุตรคนที่ 1–2 (เกิดก่อนปี 2561): คนละ 30,000 บาท - บุตรคนที่ 2 เป็นต้นไป (เกิดตั้งแต่ปี 2561): คนละ 60,000 บาท - บิดามารดา: - บิดาหรือมารดาอายุ 60 ปีขึ้นไป: คนละ 30,000 บาท - ลดหย่อนได้สูงสุด 4 คน (รวมพ่อแม่ตัวเองและคู่สมรส) - ผู้พิการ/ทุพพลภาพ: - ดูแลผู้พิการ: คนละ 60,000 บาท ค่าลดหย่อนเหล่านี้สามารถรวมกันได้ตามเงื่อนไขในมาตรา 47 และใช้คำนวณภาษีเงินได้บุคคลธรรมดาตามประมวลรัษฎากรค่ะ หากต้องการคำนวณภาษีจริง ๆ จากรายได้ทั้งปี สามารถแจ้งรายได","ประมวลรัษฎากร มาตรา 47(1)(ก)","S1"
"Q16","สิทธิ์ลดหย่อน","ง่าย","1","ค่าลดหย่อนบุตรได้เท่าไหร่","ผ่าน","ครบ","-","","0","ค่าลดหย่อนบุตรและบุตรคนที่สองเป็นต้นไป | ค่าลดหย่อนส่วนตัวและครอบครัว ปี 2567 | ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ","32236","ค่าลดหย่อนบุตรขึ้นอยู่กับจำนวนบุตรและปีเกิดของบุตรค่ะ หากบุตรเกิดก่อนปี พ.ศ. 2561 จะลดหย่อนได้คนละ 30,000 บาทต่อคน หากบุตรเกิดตั้งแต่ปี พ.ศ. 2561 เป็นต้นไป จะลดหย่อนได้เพิ่มเป็นคนละ 60,000 บาทต่อคน คุณสามารถลดหย่อนได้สูงสุด 2 คน (บุตรคนที่ 1 และ 2) โดยบุตรคนที่ 2 เป็นต้นไปที่เกิดหลังปี 2561 จะได้รับสิทธิพิเศษเพิ่มเติม หากคุณมีรายละเอียดเพิ่มเติม เช่น จำนวนบุตรและอายุหรือปีเกิดของบุตร ผมสามารถช่วยคำนวณให้ได้นะคะ คุณสนใจทราบเรื่องค่าลดหย่อนอื่น ๆ เช่น บิดามารดาหรือผู้พิการไหมคะ?","ประมวลรัษฎากร มาตรา 47(1)(ค)","S1"
"Q17","สิทธิ์ลดหย่อน","ปานกลาง","1","เลี้ยงดูบิดามารดาลดหย่อนได้เท่าไหร่ และมีเงื่อนไขอะไรบ้าง","ผ่าน","ครบ","-","","0","ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ | ค่าลดหย่อนส่วนตัวและครอบครัว ปี 2567 | ค่าลดหย่อนกองทุนและประกัน ปี 2567","38748","คุณภาษีช่วยตอบคำถามนี้ให้ครับ 😊 ค่าลดหย่อนสำหรับการอุปการะเลี้ยงดูบิดามารดาคือ **30,000 บาทต่อคน** สูงสุดได้ 4 คน (บิดามารดาของผู้มีเงินได้และของคู่สมรส) รวมลดหย่อนได้สูงสุด **120,000 บาท** เงื่อนไขสำคัญ: - บิดามารดาต้องมีอายุครบ 60 ปีขึ้นไปในปีภาษีนั้น - มีรายได้ในปีภาษีไม่เกิน 30,000 บาท - ต้องอยู่ในความอุปการะเลี้ยงดูของผู้มีเงินได้ - ต้องมีหนังสือรับรองการหักลดหย่อนแบบ ล.ย.03 จากบิดามารดา - บิดามารดาแต่ละคนใช้สิทธิได้เพียงบุตรคนเดียวเท่านั้น พี่น้องต้องตกลงกันว่าใครจะใช้สิทธิ หากต้องการคำนวณภาษีรวมหรือตรวจสอบสิทธิ์เฉพาะบุคคล แจ้งรายละเอียดเพิ่มเติมได้เลยครับ 😊","ประมวลรัษฎากร มาตรา 47(1)(ญ)","S1"
"Q18","สิทธิ์ลดหย่อน","ปานกลาง","1","ซื้อกองทุน SSF ลดหย่อนได้สูงสุดเท่าไหร่","ผ่าน","ครบ","-","","0","ค่าลดหย่อนกองทุนและประกัน ปี 2567 | กองทุนเพื่อการเกษียณและเพดานรวม 500,000 บาท | ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน","32511","คุณภาษีขอแจ้งให้ทราบนะคะ จากข้อมูลอ้างอิงที่เกี่ยวข้องกับกองทุนเพื่อการเกษียณ โดยเฉพาะกองทุนรวมเพื่อการออม (SSF) มีรายละเอียดดังนี้ค่ะ: - สูงสุดลดหย่อนได้ **30% ของเงินได้พึงประเมิน** - แต่ไม่เกิน **200,000 บาทต่อปี** หมายเหตุเพิ่มเติมคือ มีเพดานรวมทั้งหมด 500,000 บาทสำหรับกองทุนทั้งหมด (รวม RMF, PVD, กบข., SSF และเบี้ยประกันชีวิตแบบบำนาญ) หากเกินจะต้องหักตามเพดานรวมนี้ค่ะ หากต้องการคำนวณรายละเอียดเพิ่มเติม เช่น ภาษีที่ต้องจ่ายหลังหัก SSF หรือตรวจสอบสิทธิ์ลดหย่อนอื่น ๆ ก็สามารถแจ้งมาได้นะคะ 😊","ประมวลรัษฎากร มาตรา 47 ประกอบกฎกระทรวงว่าด้วยกองทุนรวมเพื่อการออม","S1"
"Q19","สิทธิ์ลดหย่อน","ยาก","1","ซื้อ RMF และ SSF รวมกันลดหย่อนได้สูงสุดเท่าไหร่","ผ่าน","ครบ","-","","0","ค่าลดหย่อนกองทุนและประกัน ปี 2567 | กองทุนเพื่อการเกษียณและเพดานรวม 500,000 บาท | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง","43896","คุณภาษีช่วยตอบครับ จากข้อมูลอ้างอิงที่มีอยู่: - กองทุนรวมเพื่อการเลี้ยงชีพ (RMF): สูงสุด 30% ของเงินได้พึงประเมิน และไม่เกิน 500,000 บาท - กองทุนรวมเพื่อการออม (SSF): สูงสุด 30% ของเงินได้พึงประเมิน และไม่เกิน 200,000 บาท เมื่อรวมกันแล้ว มีเพดานรวมอีกชั้นหนึ่งคือไม่เกิน 500,000 บาท ดังนั้น ลดหย่อนสูงสุดที่สามารถใช้ได้คือ RMF และ SSF เต็มจำนวนตามเพดานแต่ละประเภท และรวมกันไม่เกิน 500,000 บาท ตัวอย่าง: - ถ้าซื้อ RMF 300,000 บาท และ SSF 200,000 บาท จะใช้ได้เต็มจำนวน เพราะรวมกันเท่ากับ 500,000 บาท - หากซื้อ RMF และ SSF เยอะกว่านี้ เช่น RMF 400,000 และ SSF 300,000 จะใช้สิทธิได้เพียง 500,000 บาทเท่าน","ประมวลรัษฎากร มาตรา 47 ประกอบกฎกระทรวง (กลุ่มกองทุนเพื่อการเกษียณรวมกันไม่เกิน 500,000 บาท)","S1"
"Q20","สิทธิ์ลดหย่อน","ปานกลาง","1","เบี้ยประกันชีวิตกับประกันสุขภาพลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","ประกันชีวิตและประกันสุขภาพ | ค่าลดหย่อนกองทุนและประกัน ปี 2567 | ค่าลดหย่อนส่วนตัวและครอบครัว ปี 2567","36882","เบี้ยประกันชีวิตและประกันสุขภาพของผู้มีเงินได้สามารถลดหย่อนได้ตามหลักเกณฑ์ต่อไปนี้ค่ะ - เบี้ยประกันชีวิต: ลดหย่อนได้ตามจริงแต่ไม่เกิน 100,000 บาท โดยต้องเป็นกรมธรรม์อายุขั้นต่ำ 10 ปี และทำกับบริษัทประกันในประเทศไทย - เบี้ยประกันสุขภาพตนเอง: ลดหย่อนได้ตามจริงแต่ไม่เกิน 25,000 บาท - เมื่อรวมเบี้ยประกันชีวิตและเบี้ยประกันสุขภาพเข้าด้วยกันแล้ว จะต้องไม่เกิน 100,000 บาท นอกจากนี้ เบี้ยประกันสุขภาพบิดามารดาลดหย่อนได้ตามจริงแต่ไม่เกิน 15,000 บาท โดยบิดามารดาต้องมีเงินได้ในปีภาษีไม่เกิน 30,000 บาท หากคุณมีเบี้ยประกันชีวิตและสุขภาพจริง ๆ ต้องการคำนวณลดหย่อนเพิ่มเติมไหมคะ?","ประมวลรัษฎากร มาตรา 47(1)(ง)","S1"
"Q21","สิทธิ์ลดหย่อน","ปานกลาง","1","ดอกเบี้ยเงินกู้ซื้อบ้านลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","ดอกเบี้ยเงินกู้ยืมเพื่อซื้อที่อยู่อาศัย | ค่าลดหย่อนนโยบายรัฐ ปี 2567 | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง","37068","ดอกเบี้ยเงินกู้ซื้อบ้านลดหย่อนได้สูงสุด 100,000 บาทต่อปีค่ะ เงื่อนไขสำคัญ: - กู้จากสถาบันการเงินในประเทศไทย เช่น ธนาคาร สหกรณ์ กองทุนบำเหน็จบำนาญข้าราชการ - ต้องจำนองอาคารหรือที่ดินพร้อมอาคารเป็นประกัน - ใช้บ้านนั้นเป็นที่อยู่อาศัยในปีภาษีที่ขอใช้สิทธิ์ - ลดหย่อนได้เฉพาะดอกเบี้ยเท่านั้น ไม่รวมเงินต้น หากกู้ร่วมหลายคน ให้เฉลี่ยดอกเบี้ยตามจำนวนผู้กู้ แต่รวมกันแล้วต้องไม่เกิน 100,000 บาท หากมีที่อยู่อาศัยหลายแห่ง ใช้สิทธิ์ได้ทุกแห่ง แต่รวมกันไม่เกิน 100,000 บาท หลักฐานคือหนังสือรับรองดอกเบี้ยเงินกู้ยืมจากสถาบันการเงิน ต้องตรวจสอบกับกรมสรรพากรอีกครั้งหากมีข้อสงสัยนะคะ คุณภาษีมีคำถามเพิ่มเติมไหมคะ?","ประมวลรัษฎากร มาตรา 47(1)(ซ)","S1"
"Q22","สิทธิ์ลดหย่อน","ง่าย","1","เงินสมทบประกันสังคมลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","ค่าลดหย่อนกองทุนและประกัน ปี 2567 | ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน | ค่าลดหย่อนส่วนตัวและครอบครัว ปี 2567","12126","เงินสมทบประกันสังคมลดหย่อนได้ตามจ่ายจริง สูงสุดเดือนละ 750 บาท หรือทั้งปีไม่เกิน 9,000 บาทค่ะ ข้อมูลจากประมวลรัษฎากร มาตรา 47(1)(ฏ) และพระราชบัญญัติประกันสังคม [ชุดที่ 3]","ประมวลรัษฎากร มาตรา 47(1)(ฌ)","S1"
